time_v,var1,var2,var3,var4
0.020090061373829,46.5488952117529,89.2844201886654,108.323292405336,407.788179068676
0.020091446933426,6.51780193820146,28.4460607645876,38.2046840326345,295.042018619839
0.020092832493024,-19.3615651604739,-12.2175269208948,-9.04153192950654,210.973868969052
0.020094218052621,-36.176837038377,-39.9440489885478,-41.6127267603892,146.538184103208
0.020095603612219,-47.1354938465094,-59.340560031427,-64.7676566479896,95.561097011656
0.020096989171816,-54.3290310933842,-73.3498028735599,-81.8129512545988,53.8330842063894
0.020098374731413,-59.0913812258743,-83.8637130683921,-94.8722396140564,18.4550092395961
0.020099760291011,-62.2505487181779,-92.0699508842258,-105.333303330529,-12.5370262164774
0.020101145850608,-64.3335149295528,-98.7243489151672,-114.013162747373,-40.474332036024
0.020102531410205,-65.6874870836241,-104.29224455372,-121.45116058005,-66.2488747210941
0.020103916969803,-66.5391350608538,-109.071640910393,-127.97427484297,-90.4537554607641
0.0201053025294,-67.0136771313354,-113.250295481792,-133.803789770326,-113.487913121466
0.020106688088997,-67.1877312830026,-116.938266893821,-139.057557251728,-135.611376830679
0.020108073648595,-67.1165594786858,-120.197063920637,-143.798118189409,-156.981786700326
0.020109459208192,-67.1165594786858,-120.197063920637,-143.798118189409,-156.981786700326
0.02011084476779,147.047314734308,102.673732287425,83.0548515968758,77.0585010512049
0.020112230327387,67.0446184259609,15.1001751221783,-8.05267675260526,-26.8683158166645
0.020113615886984,15.7198880787122,-42.043275848222,-67.7486349443104,-104.393329381514
0.020115001446582,-17.1558355747147,-79.5355704353656,-107.265210743372,-163.615932359673
0.020116387006179,-38.1955984487383,-104.278495864526,-133.647627093389,-210.018045294844
0.020117772565776,-51.5495370561236,-120.718683836312,-151.451897703868,-247.425886211966
0.020119158125374,-59.9636539474124,-131.688979850929,-163.571678882389,-278.427278334315
0.020120543684971,-65.1331845476344,-139.033567118691,-171.881163879545,-304.788194780599
0.020121929244569,-68.1571670680355,-143.916951774213,-177.581870543992,-327.738277189668
0.020123314804166,-69.7390541082817,-147.0663542806,-181.430745633084,-348.098235099203
0.020124700363763,-70.3604030055796,-148.960482629119,-183.901425644119,-366.411746334969
0.020126085923361,-70.2986824865824,-149.916090918713,-185.31026271383,-383.042896977803
0.020127471482958,-69.7297669055368,-150.128204265464,-185.865157706642,-398.244379159292
0.020128857042555,-68.7779793262345,-149.717420481287,-185.69301191459,-412.185145801525
0.020130242602153,-67.5179199426618,-148.764919042471,-184.871816823007,-424.968972948878
0.02013162816175,-66.0177926220328,-147.323588490087,-183.455793431024,-436.657120412253
0.020133013721348,-64.3048767724743,-145.431001350547,-181.486719203061,-447.290034678457
0.020134399280945,-62.3966258457305,-143.11460011877,-178.995495488778,-456.888382380196
0.020135784840542,-60.3105532723067,-140.395338988533,-175.999616143248,-465.464707134874
0.02013717040014,-60.3105532723067,-140.395338988533,-175.999616143248,-465.464707134874
0.020138555959737,-540.092697433608,-613.039414953695,-645.313398826702,-956.502191492927
0.020139941519334,-357.028464001058,-431.317697566425,-464.349895060004,-806.635641000156
0.020141327078932,-237.728720526033,-312.502885412123,-345.774077978212,-704.165448129449
0.020142712638529,-159.258763957165,-233.630951531311,-266.733531188332,-633.731669050301
0.020144098198126,-106.903356994845,-180.308629325254,-212.952805413027,-585.042684740663
0.020145483757724,-71.2555134483875,-143.204858756273,-175.210777419097,-550.981862679221
0.020146869317321,-46.3249490056463,-116.448193134992,-147.629590008534,-526.607318242803
0.020148254876919,-28.204945138843,-96.2402744012644,-126.480434584701,-508.610760617863
0.020149640436516,-14.4569154538228,-80.1331534094325,-109.338028910666,-494.681636790178
0.020151025996113,-3.51922866566575,-66.6119951887567,-94.6635424579191,-483.219767248106
0.020152411555711,5.61583597580321,-54.7149006772669,-81.5295216129398,-473.147346441893
0.020153797115308,13.5964715908581,-43.8081583221278,-69.3212534976654,-463.758018865828
0.020155182674905,20.7932582000569,-33.5069829391774,-57.6510706885194,-454.550655292583
0.020156568234503,27.4566360618778,-23.5981260501467,-46.2980315702985,-445.182674811972
0.0201579537941,33.7334279890856,-13.9412080240561,-35.1366950547448,-435.429020001442
0.020159339353698,39.7252244478832,-4.46033005840537,-24.0990373237707,-425.157785808776
0.020160724913295,45.4809625406438,4.89072239139136,-13.1462452017543,-414.287247206112
0.020162110472892,51.0195435685178,14.1254122221549,-2.27372778116334,-402.765232670958
0.02016349603249,56.3488693361212,23.2450021778009,8.51651140319264,-390.562217182631
0.020164881592087,56.3488693361212,23.2450021778009,8.51651140319264,-390.562217182631
0.020166267151684,-734.858037912598,-761.254657898718,-772.926560366095,-1211.77092144348
0.020167652711282,-430.818683414185,-454.494423669326,-465.026787463544,-926.651203585251
0.020169038270879,-232.879064581715,-253.213335575238,-262.279205970926,-724.856492361996
0.020170423830476,-102.919360560159,-119.676924223629,-127.154093148057,-579.907278739165
0.020171809390074,-16.6723610633074,-29.6393068347175,-35.475540562333,-473.782271990378
0.020173194949671,41.4801382948698,32.3061905371222,28.228413504657,-394.25130357578
0.020174580509269,81.4899086214954,76.2488224278304,73.9295835489611,-332.780202499373
0.020175966068866,109.719725543803,108.476625207182,107.929001893615,-283.621320122587
0.020177351628463,130.314837558147,133.042735556602,134.255463343532,-242.81938561845
0.020178737188061,145.840804614973,152.549988836516,155.519268759278,-207.63010627356
0.020180122747658,157.951425502869,168.6139928889,173.33935314728,-176.228037069996
0.020181508307255,167.72576707189,182.27388416642,188.743904361309,-147.38068204513
0.020182893866853,175.825622848319,194.202726631232,202.374817961297,-120.248409405672
0.02018427942645,182.661388413582,204.801675701873,214.638911272228,-94.2555842603258
0.020185664986048,188.490181923585,214.312084616128,225.780477415127,-69.0367941814701
0.020187050545645,193.47590460093,222.880763665718,235.944117759332,-44.3731758810547
0.020188436105242,197.727208489344,230.601417415369,245.215401853152,-20.1211162058751
0.02018982166484,201.30347059147,237.527660181922,253.635086564728,3.80001639251541
0.020191207224437,204.232007625961,243.682122120629,261.220355287001,27.4513520237125
0.020192592784034,204.232007625961,243.682122120629,261.220355287001,27.4513520237125
0.020193978343632,1013.76904789666,1059.9715330018,1080.44773905623,859.748369261725
0.020195363903229,713.005831750428,761.019017078058,782.354705332699,618.791367588016
0.020196749462826,518.672127533436,568.612748433084,590.828387735136,459.282142171088
0.020198135022424,392.218304345756,444.275966868623,467.438286934819,355.408797646362
0.020199520582021,309.109201533961,363.274801480873,387.427184324925,289.563859958645
0.020200906141619,253.543897510279,309.902655579319,334.939720279919,249.786333981547
0.020202291701216,215.460356775505,273.821053560542,299.743239161905,227.678361838679
0.020203677260813,188.415187564539,248.615352106482,275.361969508102,217.56573253993
0.020205062820411,168.223837123827,230.140952214889,257.653706249025,215.532894183171
0.020206448380008,152.290095771596,215.723313548391,243.926559223914,218.839485840994
0.020207833939605,138.946683429304,203.706833908165,232.507190380454,225.598697300054
0.020209219499203,127.111226451718,193.033925041597,222.328894148531,234.55992675994
0.0202106050588,116.121133663504,183.007976450666,212.725684782998,244.817827252463
0.020211990618398,105.576986172792,173.216047400654,203.275686683728,255.740950402568
0.020213376177995,95.232978970351,163.415122393258,193.725818982819,266.897257302016
0.020214761737592,84.9375701035754,153.4657833398,183.929868762029,278.001295983044
0.02021614729719,74.6011457816215,143.283293604044,173.80551236656,288.842025261871
0.020217532856787,64.1907291817648,132.824204740756,163.319741187995,299.269474105584
0.020218918416384,53.6980327362458,122.079363029058,152.467479160357,309.174111608086
0.020220303975982,53.6980327362458,122.079363029058,152.467479160357,309.174111608086
0.020221689535579,-1202.11053607517,-1127.24116813477,-1093.93251613304,-989.571080455066
0.020223075095177,-744.991035200223,-673.245849979024,-641.294234470597,-552.568979104592
0.020224460654774,-453.469506130245,-384.064911032528,-353.254950473805,-248.628091319638
0.020225846214371,-267.922064177035,-200.590488422779,-170.663433442227,-36.185506314369
0.020227231773969,-150.309662527995,-84.8746164694368,-55.8302756314971,113.166843081464
0.020228617333566,-76.2381466941789,-12.6823452498872,15.5733504727389,218.864390080632
0.020230002893163,-30.0494695516757,31.6192922535654,59.0143672853719,294.365291374669
0.020231388452761,-1.6868037479838,57.9957060444588,84.5177221166498,348.803374637502
0.020232774012358,15.2533130526297,72.8518982456518,98.4667736518483,388.519696800737
0.020234159571955,24.9095794496654,80.318694080407,104.936613294408,417.85976578479
0.020235545131553,29.9319592930166,82.9980309771745,106.574625672362,439.760101228582
0.02023693069115,31.9731987138284,82.5730326651493,105.080885441413,456.258467455942
0.020238316250748,32.1165608478168,80.1447199982951,101.501270793768,468.758815013847
0.020239701810345,31.07887373246,76.406191446556,96.5423002547648,478.219119267805
0.020241087369942,29.2824936178415,71.7814786414382,90.6648114227501,485.265681546331
0.02024247292954,26.9952694622533,66.5641120796046,84.1611199056369,490.341265298215
0.020243858489137,24.4035970843967,60.9513064255085,77.2106220772859,493.759887702517
0.020245244048734,21.6270568512885,55.0705407391265,69.9400438658196,495.736269210788
0.020246629608332,18.7430658671363,48.9999950680412,62.4435099833672,496.408584045308
0.020248015167929,18.7430658671363,48.9999950680412,62.4435099833672,496.408584045308
0.020249400727527,1025.53701842206,1061.51857810272,1077.56920924541,1540.07981078783
0.020250786287124,643.208782556949,672.591160000701,685.591661593884,1198.16484566734
0.020252171846721,395.134616937657,418.941816666395,429.524968649675,960.278038690081
0.020253557406319,232.920929597667,251.910313147377,260.341706961868,793.421899675386
0.020254942965916,125.861184018386,140.436073663497,146.934383018723,674.986091163375
0.020256328525513,54.1155182309445,64.624248983184,69.2924552625505,589.620997429952
0.020257714085111,5.10441444224347,11.7174770440875,14.6590180320882,526.618409645515
0.020259099644708,-29.3081694240949,-26.4834311378586,-25.2169210343442,478.740805226998
0.020260485204305,-54.3212701002829,-55.1556638438593,-55.5280103707704,441.007953757991
0.020261870763903,-73.2058937386947,-77.6414418629164,-79.6068599489744,409.949866580604
0.0202632563235,-88.0915787777675,-96.0694857534643,-99.6114830623921,383.27543959278
0.020264641883098,-100.319574200814,-111.765328182149,-116.846944982828,359.393677117066
0.020266027442695,-110.725733993342,-125.556193788997,-132.152639198932,337.235891400504
0.020267413002292,-119.826780569334,-137.989586958198,-146.060203244807,316.050980497133
0.02026879856189,-127.9673006983,-149.391410569443,-158.903845953022,295.376560098539
0.020270184121487,-135.356685445585,-159.938934569459,-170.860281602071,274.910191501663
0.020271569681084,-142.105137945029,-169.746799471574,-182.032226473632,254.44894617452
0.020272955240682,-148.275816019143,-178.876145265371,-192.481931268974,233.866660806262
0.020274340800279,-153.910634137424,-187.365227758485,-202.239336517797,213.090310468325
0.020275726359877,-153.910634137424,-187.365227758485,-202.239336517797,213.090310468325
0.020277111919474,-1296.95388760476,-1325.26646337471,-1337.842243813,-966.109839478733
0.020278497479071,-874.390173636286,-908.415621948218,-923.46241380617,-608.247385115078
0.020279883038669,-602.436835488905,-640.879837076924,-657.992869960733,-367.861168736535
0.020281268598266,-426.684840689334,-468.802176222734,-487.503113367163,-207.936379829024
0.020282654157863,-312.49736163503,-357.625577317083,-377.723901909748,-103.347694293685
0.020284039717461,-237.555039013454,-285.320781472755,-306.54436771722,-36.8126131914734
0.020285425277058,-187.624377717948,-237.657376785008,-259.903384636946,3.61783515056348
0.020286810836656,-153.560500276918,-205.56826933429,-228.699550895174,26.0755583631265
0.020288196396253,-129.48764464405,-183.270955110619,-207.158819867192,36.2287830088408
0.02028958195585,-111.706155300659,-167.014143342258,-191.59849336872,37.9798801961808
0.020290967515448,-97.841333372839,-154.455976660505,-179.637901242066,33.9629803299837
0.020292353075045,-86.3421114572428,-144.103373750167,-169.769133128823,26.0251081310596
0.020293738634642,-76.2902298907653,-134.999962922468,-161.077645129062,15.4768723895887
0.02029512419424,-67.0828034196449,-126.53143856605,-152.959905575529,3.18459500001192
0.020296509753837,-58.3572364286357,-118.354969908009,-145.03644563446,-10.2563603675796
0.020297895313434,-49.8694854535469,-110.245220470174,-137.085624497759,-24.4075769784033
0.020299280873032,-41.493804419662,-102.073742818182,-128.988928184913,-38.9590137417236
0.020300666432629,-33.1681396145095,-93.7587680851219,-120.677878517953,-53.6893412642147
0.020302051992227,-24.8579928555907,-85.2634926595682,-112.113880647075,-68.4469652890766
0.020303437551824,-24.8579928555907,-85.2634926595682,-112.113880647075,-68.4469652890766
0.020304823111421,1538.87135955102,1483.7179829862,1459.19277671597,1547.63681273693
0.020306208671019,962.591761006998,905.98524708787,880.830294804371,999.44047300818
0.020307594230616,592.941871703605,535.771472717627,510.402893459521,616.330409098301
0.020308979790213,355.770904675609,298.669494790085,273.297309806842,346.536619010162
0.020310365349811,203.499921266548,146.910454472841,121.781043289171,154.764604644394
0.020311750909408,105.599789851112,49.8864853872857,25.1274347507164,16.7644638815224
0.020313136469006,42.5572300430054,-12.0062429624705,-36.2571306755045,-84.1687523609051
0.020314522028603,1.8099309295234,-51.3761486808548,-75.024519279322,-159.461843098696
0.0203159075882,-24.6603994863499,-76.2647557911243,-99.2123137704523,-216.930919455968
0.020317293147798,-41.9685877564028,-91.8140022926496,-113.967366879262,-261.970260776996
0.020318678707395,-53.3966306841854,-101.326911947508,-122.64477118154,-298.255633469133
0.020320064266992,-61.0419976119479,-106.913909580231,-127.319611666931,-328.293315263288
0.02032144982659,-66.236629926953,-109.917299772149,-129.333217963339,-353.777569968918
0.020322835386187,-69.8199341981337,-111.182609326154,-129.565324545854,-375.873529980637
0.020324220945784,-72.3255868394593,-111.256097677231,-128.572571336928,-395.373111855474
0.020325606505382,-74.0917044374433,-110.491819400939,-126.684647749432,-412.798210528897
0.020326992064979,-75.3340421419072,-109.107150661759,-124.128836505223,-428.501744341138
0.020328377624577,-76.1806463738905,-107.241375305253,-121.046717845322,-442.711604386321
0.020329763184174,-76.7119590362694,-104.977536510782,-117.55125604167,-455.57165154853
0.020331148743771,-76.7119590362694,-104.977536510782,-117.55125604167,-455.57165154853
0.020332534303369,-1311.55349432022,-1334.13097611132,-1344.18059064556,-1733.40864950828
0.020333919862966,-847.508415145719,-868.386867478917,-877.599704985134,-1330.54446714616
0.020335305422563,-547.438964347669,-565.96948470993,-574.240134620588,-1054.19344426956
0.020336690982161,-352.227920401672,-368.190305995764,-375.282948724757,-864.251244272492
0.020338076541758,-224.184212053586,-237.376948510123,-243.280877744938,-733.308516258238
0.020339462101356,-139.163356192294,-149.487355870427,-154.071799675474,-642.606125368875
0.020340847660953,-81.6771364285411,-89.0293010257224,-92.3132656783416,-579.151137877196
0.02034223322055,-41.7898608998157,-46.1462141978902,-48.0925940578712,-534.127823977152
0.020343618780148,-13.189307540302,-14.5205490063118,-15.1025714535531,-501.413484298124
0.020345004339745,8.19385446489715,9.90388052964913,10.6491419423003,-476.814287339963
0.020346389899342,24.9515441950236,29.6634966555728,31.7445219216564,-457.498490126677
0.02034777545894,38.6880194967533,46.3796371958336,49.8104753628806,-441.507517804636
0.020349161018537,50.44296560989,61.0956720192136,65.8352024896711,-427.49800276172
0.020350546578134,60.8933295655732,74.4506093487589,80.4607814944821,-414.556342872168
0.020351932137732,70.4243769866278,86.8153960455751,94.0905929758488,-402.096287725513
0.020353317697329,79.2689415003339,98.4311946506542,106.952133313701,-389.714323921884
0.020354703256927,87.5797376430434,109.445040392613,119.173345692346,-377.133035025464
0.020356088816524,95.4444476020591,119.935444824149,130.821381791194,-364.173237873352
0.020357474376121,102.909411233005,129.932725116701,141.934715998413,-350.734329235566
0.020358859935719,102.909411233005,129.932725116701,141.934715998413,-350.734329235566
0.020360245495316,1664.45533089958,1696.76659273409,1711.11450927368,1265.49469531404
0.020361631054913,1086.90011610963,1120.51930114912,1135.44899600938,755.187740433141
0.020363016614511,715.433623973401,750.616428222268,766.282825452072,407.590895320818
0.020364402174108,475.978366811715,512.84783402207,529.271735017462,171.725580975925
0.020365787733706,321.00841116307,359.571956813125,376.723660218365,12.8187684101416
0.020367173293303,220.02566846259,260.260765412054,278.170455383908,-93.0475019262934
0.0203685588529,153.546004163233,195.375390441463,213.956712863237,-162.368369947503
0.020369944412498,109.030757200281,152.349450593995,171.59842762132,-206.449312896152
0.020371329972095,78.4795102406317,123.173673309351,143.043896782798,-233.043123937791
0.020372715531692,56.7941581719482,102.739088396754,123.146972526537,-247.519312095635
0.02037410109129,40.7148389366854,87.7664590082608,108.670472285694,-253.559001940593
0.020375486650887,28.1575900299099,76.1715545188902,97.5081082989505,-253.690254894115
0.020376872210485,17.8098144380541,66.6368538485131,88.3357628500809,-249.641879706351
0.020378257770082,8.84908406345833,58.3412611931369,80.3305814872271,-242.620845519387
0.020379643329679,0.762211074384157,50.7658951075682,72.9856379104061,-233.467134037306
0.020381028889277,-6.77291202335236,43.5836795135754,65.9652017194168,-222.753085489992
0.020382414448874,-13.9510657365856,36.6028779400791,59.0692284857703,-210.883254411034
0.020383800008471,-20.8818960642448,29.7141916987006,52.1968550191141,-198.138493544157
0.020385185568069,-27.6248775170224,22.8624774418376,45.2928290775307,-184.71472704984
0.020386571127666,-27.6248775170224,22.8624774418376,45.2928290775307,-184.71472704984
0.020387956687263,291.018799878592,345.344062828722,369.603944045407,152.26042073719
0.020389342246861,162.117806674726,214.725361936792,237.944027211521,60.6697985988724
0.020390727806458,76.7059376992312,127.718207930057,150.363134541007,2.14449355928946
0.020392113366056,19.1825393069738,68.8258738920582,90.8947226173461,-33.6039491423393
0.020393498925653,-20.3889615707281,27.9783790350463,49.479614847453,-53.7512053161643
0.02039488448525,-48.3633919065434,-1.29974250082831,19.6585887002588,-63.1150420667119
0.020396270044848,-68.8407580709291,-23.0821153184494,-2.73604128835157,-65.0764506823185
0.020397655604445,-84.3737857347185,-40.0009438801412,-20.2931518445623,-61.9800305795958
0.020399041164042,-96.6188397217496,-53.7648306004541,-34.6951237070746,-55.3749966955592
0.02040042672364,-106.664838423029,-65.3984855568325,-47.0440860304493,-46.3751256652426
0.020401812283237,-115.160043336188,-75.5760937053377,-57.9844627605853,-35.7685820895623
0.020403197842835,-122.507512421266,-84.7133314423013,-67.9267519093914,-24.0919550358402
0.020404583402432,-128.976770730288,-93.0881889217303,-77.1323841486041,-11.7053596026194
0.020405968962029,-134.738569037582,-100.847869415344,-85.7688460694045,1.1229177226534
0.020407354521627,-139.892034607332,-108.075632918656,-93.9255254456229,14.2033407317975
0.020408740081224,-144.486217907457,-114.824631398849,-101.642015976847,27.3894458193632
0.020410125640821,-148.54989838713,-121.121010231748,-108.938234517819,40.5769031738929
0.020411511200419,-152.102658353967,-126.985175675116,-115.824379269955,53.6897332734076
0.020412896760016,-155.156334268934,-132.413296559564,-122.301950518479,66.6617025318919
0.020414282319613,-155.156334268934,-132.413296559564,-122.301950518479,66.6617025318919
0.020415667879211,-317.193552806972,-291.915250295656,-280.812556242121,-94.0684323890189
0.020417053438808,-259.381953471005,-238.57589644263,-229.173039234062,-24.44066133549
0.020418438998406,-222.39530785812,-205.168188244577,-197.506672223201,27.2687495534583
0.020419824558003,-198.414035047803,-184.49855244962,-178.309815630028,66.5510773480066
0.0204212101176,-182.563526621914,-171.718777782026,-166.899180300921,97.27123962867
0.020422595677198,-171.785381330438,-163.858403949899,-160.336849679897,121.969218061668
0.020423981236795,-164.072651092229,-158.966567295933,-156.697209735218,142.367120964681
0.020425366796392,-158.142032771378,-155.789240886518,-154.74169107425,159.687863473498
0.02042675235599,-153.20229314549,-153.544351033444,-153.69476270568,174.749679595364
0.020428137915587,-148.751134745604,-151.738615124521,-153.068954549743,188.100970773653
0.020429523475185,-144.446083831642,-150.044150612264,-152.53209596566,200.105048089317
0.020430909034782,-140.078122885676,-148.241351716598,-151.867298783412,211.013613056704
0.020432294594379,-135.535166945497,-146.211922011169,-150.955358919447,221.012989045694
0.020433680153977,-130.751807296377,-143.887609711468,-149.725356280901,230.21170395476
0.020435065713574,-125.686275001886,-141.223637348082,-148.129300749873,238.672301558596
0.020436451273171,-120.321939918682,-138.194429826931,-146.139584203819,246.436410496181
0.020437836832769,-114.64541921246,-134.789980669845,-143.741079869657,253.533335502973
0.020439222392366,-108.672113794361,-131.003422036524,-140.929355558511,259.981362497243
0.020440607951963,-102.397116844201,-126.839934022688,-137.700090683812,265.78943895915
0.020441993511561,-102.397116844201,-126.839934022688,-137.700090683812,265.78943895915
0.020443379071158,-148.13471674884,-170.522238482815,-180.46484121371,217.924403646936
0.020444764630756,-121.851268960336,-147.731594914692,-159.242323321599,240.206458366645
0.020446150190353,-102.116685523726,-130.811009151417,-143.568063787792,256.404618928904
0.02044753574995,-86.660719540416,-117.770318965784,-131.593982420724,268.095060406803
0.020448921309548,-73.8421743171961,-107.003301150369,-121.740310429515,276.602740508371
0.020450306869145,-62.69208467689,-97.6306515259032,-113.159098999722,282.695540516928
0.020451692428742,-52.5470598087216,-89.0698729296456,-105.300958049054,286.923003664906
0.02045307798834,-43.0543542480004,-80.9549462994207,-97.8065656014786,289.67506016127
0.020454463547937,-33.9533235787481,-73.0826305094497,-90.4712528604902,291.223907003702
0.020455849107535,-25.1014272117214,-65.3077297638596,-83.1759725943703,291.720153942491
0.020457234667132,-16.4062089026144,-57.5481624424895,-75.8325486041617,291.30785165865
0.020458620226729,-7.84075302495656,-49.7644217128372,-68.3998162602245,290.082634347037
0.020460005786327,0.618789288653563,-41.9447637232116,-60.8669182633364,288.109101783753
0.020461391345924,8.97902479414849,-34.0930794994961,-53.2366508304474,285.428505090288
0.020462776905521,17.2315594977432,-26.2090158672732,-45.5210101607621,282.076695477329
0.020464162465119,25.3660358515155,-18.309653490572,-37.7186358013068,278.085820959501
0.020465548024716,33.3596425645184,-10.4087388599779,-29.869540938944,273.477113318695
0.020466933584314,41.1913585569036,-2.52300165763076,-21.9583043543417,268.276729917753
0.020468319143911,48.8557299125946,5.31516435281719,-14.0394190617624,262.502243260306
0.020469704703508,48.8557299125946,5.31516435281719,-14.0394190617624,262.502243260306
0.020471090263106,-1475.9353703117,-1516.46229746334,-1534.50087657831,-1321.55689911832
0.020472475822703,-891.964765792798,-933.216991096517,-951.519447746388,-811.621565015437
0.0204738613823,-512.121699046196,-553.424984420507,-571.810610400446,-461.751092696575
0.020475246941898,-263.141721491223,-304.181920404176,-322.461300828541,-221.81897962958
0.020476632501495,-98.2147614934214,-138.702033447134,-156.706086043403,-57.5899956851489
0.020478018061092,12.7073486514832,-27.0053525089876,-44.6898624458308,54.513341661197
0.02047940362069,88.8610483978465,50.0684721530727,32.8386715800056,130.65964927247
0.020480789180287,142.519753859656,104.83769523248,88.0944331188877,181.933613353537
0.020482174739885,181.587343551482,145.145674495822,128.938879882768,216.047556667169
0.020483560299482,211.075856650659,175.976648179336,160.388685593638,238.207630780314
